word;sentiment
motor_hotel;Negative
woo;Negative
tourist_court;Negative
Margaret_Court;Negative
motor_inn;Negative
court_of_justice;Negative
court_of_law;Negative
romance;Negative
homage;Negative
criminalism;Negative
criminalness;Negative
outlaw;Negative
illegalise;Negative
illegalize;Negative
criminalise;Negative
deceased_person;Negative
dead_person;Negative
departed;Negative
deceased;Negative
dead_soul;Negative
order;Negative
fiat;Negative
rescript;Negative
edict;Negative
rule;Negative
prescribed;Negative
appointed;Negative
ordained;Negative
embezzlement;Negative
peculation;Negative
misapplication;Negative
misappropriation;Negative
defensible;Negative
respect;Negative
respectfulness;Negative
complaisance;Negative
obligingness;Negative
compliance;Negative
compliancy;Negative
except;Negative
demur;Negative
demurral;Negative
denial;Negative
defence;Negative
defense;Negative
depone;Negative
force_out;Negative
swear;Negative
deposit;Negative
dethronement;Negative
belittle;Negative
minimize;Negative
denigrate;Negative
disparagement;Negative
depreciation;Negative
refrain;Negative
abstain;Negative
contrive;Negative
prepare;Negative
machinate;Negative
forge;Negative
excogitate;Negative
invent;Negative
get_up;Negative
devise;Negative
devisee;Negative
organize;Negative
formulate;Negative
organise;Negative
eviction;Negative
exorcism;Negative
legal_ouster;Negative
distress;Negative
deal_out;Negative
propagate;Negative
parcel_out;Negative
dispense;Negative
pass_out;Negative
dish_out;Negative
dole_out;Negative
deal;Negative
hand_out;Negative
disperse;Negative
pass_around;Negative
mete_out;Negative
administer;Negative
disseminate;Negative
stagger;Negative
circulate;Negative
distribute;Negative
allot;Negative
spread;Negative
pass_on;Negative
shell_out;Negative
lot;Negative
broadcast;Negative
give_out;Negative
diffuse;Negative
circularise;Negative
circularize;Negative
agenda;Negative
schedule;Negative
beneficiary;Negative
donee;Negative
punctually;Negative
excise;Negative
strike;Negative
scratch;Negative
expunge;Negative
forbid;Negative
disallow;Negative
prohibit;Negative
interdict;Negative
prevent;Negative
forestall;Negative
foreclose;Negative
nix;Negative
preclude;Negative
proscribe;Negative
veto;Negative
hold_back;Negative
longanimity;Negative
patience;Negative
longanimous;Negative
directly;Negative
straightaway;Negative
right_away;Negative
at_once;Negative
like_a_shot;Negative
now;Negative
straight_off;Negative
immediately;Negative
instantly;Negative
promotion;Negative
advancement;Negative
forwarding;Negative
futurity;Negative
afterlife;Negative
time_to_come;Negative
future;Negative
hereditament;Negative
so_far;Negative
up_to_now;Negative
as_yet;Negative
yet;Negative
hitherto;Negative
until_now;Negative
thus_far;Negative
til_now;Negative
incorporeality;Negative
incipient;Negative
incontestible;Negative
undisputable;Negative
indisputable;Negative
recompense;Negative
compensate;Negative
insurance;Negative
endorse;Negative
support;Negative
plunk_for;Negative
indorse;Negative
plump_for;Negative
second;Negative
to_that_extent;Negative
to_that_degree;Negative
in_so_far;Negative
come_in;Negative
put_in;Negative
throw_in;Negative
intervene;Negative
step_in;Negative
inject;Negative
interfere;Negative
interject;Negative
intervention;Negative
interpellation;Negative
interjection;Negative
interpolation;Negative
question;Negative
query;Negative
inquiry;Negative
interrogative;Negative
interrogative_sentence;Negative
enquiry;Negative
examination;Negative
inquisitor;Negative
irrevokable;Negative
discriminative;Negative
juridic;Negative
juridical;Negative
judicial_system;Negative
bench;Negative
judicatory;Negative
panel;Negative
legal_power;Negative
legal_philosophy;Negative
legal_expert;Negative
jurywoman;Negative
DoJ;Negative
Justice_Department;Negative
justness;Negative
Department_of_Justice;Negative
police;Negative
practice_of_law;Negative
natural_law;Negative
police_force;Negative
law_of_nature;Negative
constabulary;Negative
true;Negative
rule-governed;Negative
legitimate;Negative
licit;Negative
rightful;Negative
legitimately;Negative
licitly;Negative
de_jure;Negative
lawgiver;Negative
lawmaker;Negative
Torah;Negative
Pentateuch;Negative
suit;Negative
causa;Negative
cause;Negative
case;Negative
sound;Negative
effectual;Negative
legalisation;Negative
legitimation;Negative
legitimize;Negative
decriminalise;Negative
legitimise;Negative
decriminalize;Negative
legalise;Negative
legitimatize;Negative
legitimatise;Negative
pass;Negative
statute_law;Negative
legislative_body;Negative
legislative_assembly;Negative
law-makers;Negative
general_assembly;Negative
calumnious;Negative
slanderous;Negative
libellous;Negative
denigratory;Negative
denigrating;Negative
defamatory;Negative
calumniatory;Negative
denigrative;Negative
disputatious;Negative
contentious;Negative
combative;Negative
disputative;Negative
writ_of_mandamus;Negative
middle;Negative
in-between;Negative
intermediation;Negative
intermediator;Negative
intercessor;Negative
go-between;Negative
intermediary;Negative
furthermore;Negative
what_is_more;Negative
move;Negative
motion;Negative
movement;Negative
apparent_motion;Negative
gesticulate;Negative
motility;Negative
gesture;Negative
apparent_movement;Negative
notary_public;Negative
notarise;Negative
nevertheless;Negative
however;Negative
withal;Negative
still;Negative
nonetheless;Negative
all_the_same;Negative
even_so;Negative
void;Negative
nihility;Negative
nothingness;Negative
accommodate;Negative
obligate;Negative
oblige;Negative
compel;Negative
bind;Negative
offence;Negative
offensive;Negative
criminal_offense;Negative
offensive_activity;Negative
criminal_offence;Negative
discourtesy;Negative
law-breaking;Negative
umbrage;Negative
offerer;Negative
reverse;Negative
overthrow;Negative
overturn;Negative
override;Negative
Belem;Negative
paratrooper;Negative
St._Mary_of_Bethlehem;Negative
Feliz_Lusitania;Negative
Para_River;Negative
Santa_Maria_de_Belem;Negative
parity;Negative
postulation;Negative
orison;Negative
request;Negative
suer;Negative
suppliant;Negative
supplicant;Negative
plight;Negative
drink;Negative
subscribe;Negative
salute;Negative
wassail;Negative
pledge;Negative
toast;Negative
presumably;Negative
star;Negative
leading;Negative
stellar;Negative
starring;Negative
probate_will;Negative
provisionary;Negative
tentative;Negative
provisional;Negative
parolee;Negative
student_nurse;Negative
exclaim;Negative
proclaim;Negative
published;Negative
proclamation;Negative
announcement;Negative
public_prosecutor;Negative
prosecuting_officer;Negative
prosecuting_attorney;Negative
provision;Negative
penal;Negative
quitclaim_deed;Negative
rateable;Negative
rebutter;Negative
resort;Negative
refuge;Negative
correction;Negative
recusation;Negative
shape;Negative
regularise;Negative
baffle;Negative
determine;Negative
mold;Negative
influence;Negative
govern;Negative
modulate;Negative
regularize;Negative
regularization;Negative
regularisation;Negative
ordinance;Negative
governor;Negative
retry;Negative
relistening;Negative
exhaust;Negative
issue;Negative
give_up;Negative
discharge;Negative
unfreeze;Negative
let_go;Negative
put_out;Negative
unloosen;Negative
resign;Negative
relinquish;Negative
eject;Negative
turn;Negative
publish;Negative
loose;Negative
expel;Negative
liberate;Negative
unblock;Negative
bring_out;Negative
let_go_of;Negative
unloose;Negative
secrete;Negative
remit;Negative
gaol;Negative
jail;Negative
jug;Negative
put_behind_bars;Negative
lag;Negative
send_back;Negative
put_away;Negative
immure;Negative
imprison;Negative
repeal;Negative
vacate;Negative
revoke;Negative
countermand;Negative
annul;Negative
lift;Negative
recission;Negative
reigning;Negative
harness;Negative
prevail;Negative
predominate;Negative
reign;Negative
rein;Negative
dominate;Negative
find;Negative
opinion;Negative
regnant;Negative
small_town;Negative
colonization;Negative
resolution;Negative
closure;Negative
village;Negative
colonisation;Negative
colony;Negative
liquidation;Negative
dissociable;Negative
separable;Negative
singly;Negative
independently;Negative
on_an_individual_basis;Negative
separately;Negative
respectively;Negative
one_by_one;Negative
individually;Negative
severing;Negative
falling_out;Negative
rift;Negative
rupture;Negative
legislative_act;Negative
subrogate;Negative
supplant;Negative
supervene_upon;Negative
supercede;Negative
replace;Negative
hostage;Negative
security;Negative
guarantor;Negative
warranter;Negative
endpoint;Negative
term;Negative
terminal_figure;Negative
destination;Negative
terminal;Negative
depot;Negative
end_point;Negative
termination;Negative
testimonial;Negative
therefore;Negative
hence;Negative
thus;Negative
so;Negative
in_that;Negative
in_this;Negative
on_that;Negative
on_it;Negative
to_that;Negative
to_it;Negative
under_it;Negative
under_that;Negative
civil_wrong;Negative
unexploded;Negative
owing;Negative
outstanding;Negative
trespass;Negative
violation;Negative
intrusion;Negative
encroachment;Negative
emptor;Negative
buyer;Negative
purchaser;Negative
rescindable;Negative
warrantee;Negative
warrant;Negative
warranty;Negative
guarantee;Negative
any;Negative
why;Negative
whistleblower;Negative
whistle_blower;Negative
whistle-blower;Negative
self-willed;Negative
froward;Negative
headstrong;Negative
unruliness;Negative
fractiousness;Negative
wilfulness;Negative
viewer;Negative
spectator;Negative
attestator;Negative
watcher;Negative
attestor;Negative
informant;Negative
witnesser;Negative
attestant;Negative
looker;Negative
judicial_writ;Negative
support;Negative
stay;Negative
stick_out;Negative
stomach;Negative
stand;Negative
put_up;Negative
endure;Negative
bide;Negative
suffer;Negative
digest;Negative
tolerate;Negative
brook;Negative
enduring;Negative
imperishable;Negative
truss;Negative
destined;Negative
articled;Negative
bond;Negative
hold;Negative
jump;Negative
border;Negative
tie_down;Negative
attach;Negative
recoil;Negative
rebound;Negative
tie_up;Negative
reverberate;Negative
resile;Negative
bounce;Negative
bounds;Negative
bandage;Negative
ricochet;Negative
leap;Negative
bind;Negative
indentured;Negative
throttle;Negative
stick_to;Negative
spring;Negative
constipate;Negative
trammel;Negative
tie;Negative
take_a_hop;Negative
boundary;Negative
apprenticed;Negative
hold_fast;Negative
stick;Negative
adhere;Negative
leaping;Negative
bandaged;Negative
edge;Negative
saltation;Negative
delimited;Negative
intrust;Negative
trust;Negative
dedicate;Negative
entrust;Negative
place;Negative
institutionalize;Negative
practice;Negative
invest;Negative
institutionalise;Negative
perpetrate;Negative
charge;Negative
devote;Negative
send;Negative
confide;Negative
give;Negative
consecrate;Negative
consignment;Negative
loyalty;Negative
allegiance;Negative
committal;Negative
committedness;Negative
dedication;Negative
attached;Negative
abide_by;Negative
follow;Negative
tighten_up;Negative
stiffen;Negative
tighten;Negative
cumber;Negative
strained;Negative
forced;Negative
constrictive;Negative
compact;Negative
concordat;Negative
dependence;Negative
addiction;Negative
dependency;Negative
habituation;Negative
strung-out;Negative
qualified;Negative
drug-addicted;Negative
hooked;Negative
prescribe;Negative
order;Negative
determined;Negative
directional;Negative
directing;Negative
guiding;Negative
allow;Negative
trademark;Negative
reserve;Negative
stylemark;Negative
set_aside;Negative
appropriate;Negative
hallmark;Negative
imply;Negative
mean;Negative
fee-tail;Negative
implicate;Negative
impinge;Negative
trench;Negative
encroach;Negative
intrench;Negative
dig_in;Negative
bring_down;Negative
levy;Negative
enforce;Negative
visit;Negative
inflict;Negative
distinguished;Negative
baronial;Negative
magisterial;Negative
grand;Negative
stately;Negative
noble;Negative
infliction;Negative
conquer;Negative
curb;Negative
bottle_up;Negative
stamp_down;Negative
suppress;Negative
subdue;Negative
assert;Negative
importune;Negative
take_a_firm_stand;Negative
press;Negative
insistency;Negative
pressure;Negative
imperativeness;Negative
specify;Negative
determine;Negative
define;Negative
limit_point;Negative
terminus_ad_quem;Negative
point_of_accumulation;Negative
demarcation;Negative
fix;Negative
circumscribe;Negative
limitation;Negative
demarcation_line;Negative
terminal_point;Negative
qualifying;Negative
modification;Negative
authorisation;Negative
authorization;Negative
mandatary;Negative
involve;Negative
ask;Negative
need;Negative
postulate;Negative
call_for;Negative
demand;Negative
debt_instrument;Negative
duty;Negative
responsibility;Negative
certificate_of_indebtedness;Negative
indebtedness;Negative
accommodate;Negative
duty-bound;Negative
allowable;Negative
license;Negative
permit;Negative
countenance;Negative
let;Negative
assurance;Negative
plight;Negative
drink;Negative
subscribe;Negative
salute;Negative
wassail;Negative
toast;Negative
sworn;Negative
presumption;Negative
condition;Negative
given;Negative
predetermined;Negative
forestall;Negative
foreclose;Negative
keep;Negative
disallow;Negative
